ell,delta_Cl_rel
975,-0.000122560870124401
976,-0.0001239788655112855
977,-0.00012539616259122033
978,-0.00012681286961734487
979,-0.00012822829834495275
980,-0.00012964089949233198
981,-0.00013105078697006736
982,-0.0001324572409117172
983,-0.00013385953214940175
984,-0.00013525602107657806
985,-0.00013664683799265105
986,-0.00013803123010613734
987,-0.00013940749800535581
988,-0.00014077579174296188
989,-0.00014213534192723074
990,-0.00014348537522811534
991,-0.00014482511524441355
992,-0.00014615278103480926
993,-0.00014746958540686413
994,-0.00014877273170485188
995,-0.00015006348129074977
996,-0.00015134004181251197
997,-0.00015260163791504873
998,-0.00015384749782808573
999,-0.00015507793766479658
1000,-0.00015629113417116146
1001,-0.00015748853550843952
1002,-0.00015866719757648656
1003,-0.00015982859592461913
1004,-0.00016097088928071566
1005,-0.00016209563947000474
1006,-0.00016319987659163396
1007,-0.00016428521861852234
1008,-0.000165349849468128
1009,-0.00016639310873498784
1010,-0.00016741672643671713
1011,-0.0001684177201402063
1012,-0.00016939787594460302
1013,-0.0001703566287362619
1014,-0.000171290984531241
1015,-0.0001722040411149534
1016,-0.00017309282374802624
1017,-0.00017395679853772513
1018,-0.00017479793977219247
1019,-0.00017561452827580522
1020,-0.00017640609372837965
1021,-0.0001771734439736481
1022,-0.0001779161548990595
1023,-0.00017863636094497663
1024,-0.00017933114089750297
1025,-0.00018000395451420317
1026,-0.00018065190225950785
1027,-0.0001812772172147221
1028,-0.00018187959125016333
1029,-0.00018245614128017016
1030,-0.00018301045416010007
1031,-0.0001835396692323509
1032,-0.00018404612029139338
1033,-0.00018452696199629197
1034,-0.00018498456082644273
1035,-0.00018541739394436842
1036,-0.00018582786150193008
1037,-0.00018621707571650137
1038,-0.0001865822415618213
1039,-0.0001869257965819497
1040,-0.00018724888277249456
1041,-0.00018755003747782125
1042,-0.00018783041835505673
1043,-0.00018809118881459182
1044,-0.00018832960423277508
1045,-0.00018854814623792964
1046,-0.00018874669156021794
1047,-0.00018892512314404392
1048,-0.00018908333017432537
1049,-0.00018922250440737512
1050,-0.00018934254130180525
1051,-0.00018944466411477515
1052,-0.00018952892392952873
1053,-0.00018959540507135648
1054,-0.00018964419433150202
1055,-0.00018967794410492647
1056,-0.0001896954495784025
1057,-0.00018969807015626112
1058,-0.00018968588159363526
1059,-0.00018966022956042077
1060,-0.0001896199154228796
1061,-0.00018956627919656813
1062,-0.00018949938862199215
1063,-0.0001894205666928811
1064,-0.00018932987030368357
1065,-0.00018922860364680843
1066,-0.00018911556775121533
1067,-0.00018899329818677658
1068,-0.00018885935499853682
1069,-0.00018871748893309535
1070,-0.0001885652625704898
1071,-0.00018840516534107275
1072,-0.00018823599414128454
1073,-0.0001880602083322418
1074,-0.00018787659899285511
1075,-0.0001876863875953686
1076,-0.00018748837177545887
1077,-0.00018728496218574055
1078,-0.00018707495072355597
1079,-0.00018686071743637703
1080,-0.00018663986199447694
1081,-0.00018641474648484647
1082,-0.0001861853425836221
1083,-0.00018595162143845824
1084,-0.00018571355369830154
1085,-0.0001854722757145937
1086,-0.00018522774514674644
1087,-0.00018497991937727883
1088,-0.00018472990976184104
1089,-0.0001844776614432246
1090,-0.00018422311954484653
1091,-0.0001839662291794628
1092,-0.0001837080743296979
1093,-0.00018344858890519776
1094,-0.0001831877070796483
1095,-0.0001829253632874443
1096,-0.00018266261649979403
1097,-0.00018239827031154098
1098,-0.00018213337732746583
1099,-0.00018186897672023183
1100,-0.00018160276310051054
1101,-0.00018133802288086874
1102,-0.00018107259648015192
1103,-0.0001808087817977705
1104,-0.00018054446022424065
1105,-0.00018028191688905073
1106,-0.00018002122918135154
1107,-0.00017976138592260175
1108,-0.00017950464627265365
1109,-0.000179248913694276
1110,-0.0001789964372987237
1111,-0.0001787462108930998
1112,-0.00017849939101911952
1113,-0.00017825497835713313
1114,-0.00017801412635560474
1115,-0.0001777769113353576
1116,-0.00017754341086515603
1117,-0.00017731370379193864
1118,-0.0001770878702683151
1119,-0.00017686705278705577
1120,-0.0001766513289087102
1121,-0.00017643972055245984
1122,-0.0001762333699409643
1123,-0.00017603236030202718
1124,-0.00017583572373900823
1125,-0.00017564565526467308
1126,-0.0001754622405884385
1127,-0.00017528346884191926
1128,-0.00017511048585284116
1129,-0.00017494443565502988
1130,-0.00017478332028446732
1131,-0.00017462933576806817
1132,-0.00017448153787220087
1133,-0.00017434003270823493
1134,-0.00017420597403971537
1135,-0.00017407842760107072
1136,-0.00017395750770610822
1137,-0.0001738443761749063
1138,-0.00017373810842097394
1139,-0.00017363882766901264
1140,-0.00017354875089981576
1141,-0.00017346487272652838
1142,-0.00017338941751390241
1143,-0.00017332147654742597
1144,-0.00017326223775552578
1145,-0.00017321079881420153
1146,-0.00017316730745770267
1147,-0.00017313191525321835
1148,-0.0001731058298956483
1149,-0.00017308816163220172
1150,-0.00017307907471493717
1151,-0.00017307874071890062
1152,-0.00017308734747723014
1153,-0.00017310403020251127
1154,-0.00017313110824325025
1155,-0.00017316666441788574
1156,-0.00017321196997118087
1157,-0.00017326617215782407
1158,-0.00017332948566474408
1159,-0.0001734021304190901
1160,-0.00017348433179302435
1161,-0.00017357632081388172
1162,-0.00017367725115780035
1163,-0.00017378844264381185
1164,-0.00017390905442243775
1165,-0.00017403933153554003
1166,-0.00017418062181095227
1167,-0.000174332093105679
1168,-0.00017449400945826333
1169,-0.00017466553304607148
1170,-0.000174848041678072
1171,-0.00017504070268459126
1172,-0.0001752437944498912
1173,-0.00017545760216594835
1174,-0.00017568241808674844
1175,-0.00017591854179200702
1176,-0.00017616513950651988
1177,-0.00017642251055525636
1178,-0.00017669211303963052
1179,-0.00017697196335450096
1180,-0.0001772635294242246
1181,-0.0001775671410074193
1182,-0.00017788196141893493
1183,-0.00017820831870853765
1184,-0.00017854654881368628
1185,-0.00017889699583862467
1186,-0.00017926001234667472
1187,-0.00017963475219600708
1188,-0.00018002156457654482
1189,-0.00018042080697639568
1190,-0.00018083407464653496
1191,-0.00018125805501906643
1192,-0.00018169557522621616
1193,-0.00018214577584214241
1194,-0.00018260777464303203
1195,-0.00018308320304549094
1196,-0.0001835724571754119
1197,-0.00018407465651222333
1198,-0.00018458889478467817
1199,-0.0001851168468162467
1200,-0.0001856589192110617
1201,-0.00018621418475427403
1202,-0.00018678293772028966
1203,-0.0001873654590247966
1204,-0.00018796068398969378
1205,-0.0001885702400610768
1206,-0.0001891930560179722
1207,-0.00018982940977560651
1208,-0.00019047819086936304
1209,-0.00019113965755958458
1210,-0.0001918154915386132
1211,-0.00019250456857241438
1212,-0.00019320572502582782
1213,-0.0001939206614368669
1214,-0.00019464820258272456
1215,-0.0001953871306730732
1216,-0.0001961406526870455
1217,-0.0001969060722997491
1218,-0.00019768362768670536
1219,-0.00019847356196974129
1220,-0.0001992776653186485
1221,-0.0002000915651914179
1222,-0.00020092014624751087
1223,-0.00020175896404131627
1224,-0.0002026113981522416
1225,-0.00020347449891609622
1226,-0.00020435008510079648
1227,-0.00020523675548226214
1228,-0.0002061347097940423
1229,-0.00020704247989983688
1230,-0.00020796191329784644
1231,-0.00020889321983151758
1232,-0.00020983489498163153
1233,-0.0002107853742202476
1234,-0.00021174828121251383
1235,-0.00021272030617846586
1236,-0.00021370335953742778
1237,-0.00021469582099624762
1238,-0.00021569782174137367
1239,-0.00021670949442188428
1240,-0.00021773097312410863
1241,-0.0002187605258103253
1242,-0.0002197982369953406
1243,-0.00022084609407975965
1244,-0.00022190231520591674
1245,-0.00022296698628225165
1246,-0.0002240382372503449
1247,-0.00022511807421679133
1248,-0.0002262045904988201
1249,-0.00022729982773683527
1250,-0.00022839981235756133
1251,-0.00022950858757370308
1252,-0.0002306240379639391
1253,-0.00023174394352837584
1254,-0.00023287021392113115
1255,-0.0002340005833474707
1256,-0.00023513484847713153
1257,-0.00023627280163735534
1258,-0.00023741423081115396
1259,-0.0002385611196025069
1260,-0.00023970664743525828
1261,-0.00024085718918242984
1262,-0.00024200805789060064
1263,-0.00024315896216358613
1264,-0.000244311902467236
1265,-0.00024546432130229654
1266,-0.0002466182492597554
1267,-0.0002477687285259381
1268,-0.00024891776270962655
1269,-0.0002500650363509033
1270,-0.0002512102304064203
1271,-0.0002523530223904874
1272,-0.0002534906381729295
1273,-0.0002546251598397386
1274,-0.000255756504356996
1275,-0.0002568818389404959
1276,-0.00025800153389440416
1277,-0.00025911521754008987
1278,-0.00026022251655863056
1279,-0.0002613230562468874
1280,-0.0002624162014176399
1281,-0.00026350157017334574
1282,-0.000264578780159159
1283,-0.00026564744885250387
1284,-0.00026670719385830775
1285,-0.00026775736536820133
1286,-0.00026879784673110795
1287,-0.00026982798675468197
1288,-0.00027084767458197633
1289,-0.0002718565331808185
1290,-0.00027285363608485697
1291,-0.0002738391559896057
1292,-0.00027481272292282857
1293,-0.0002757739698406821
1294,-0.0002767222514605458
1295,-0.0002776580519804546
1296,-0.0002785804547493473
1297,-0.00027948967840825964
1298,-0.0002803850959529012
1299,-0.00028126694373119363
1300,-0.0002821348941538594
1301,-0.0002829885927470594
1302,-0.0002838278549129845
1303,-0.0002846524734657345
1304,-0.0002854622501725685
1305,-0.00028625611191062446
1306,-0.00028703475637918127
1307,-0.0002877974195106081
1308,-0.0002885439338373162
1309,-0.0002892741412513022
1310,-0.0002899881920850825
1311,-0.00029068534931552686
1312,-0.0002913657808767785
1313,-0.00029202936548989656
1314,-0.00029267599087392463
1315,-0.000293305553640518
1316,-0.0002939179591795004
1317,-0.00029451312153658737
1318,-0.0002950909632821198
1319,-0.00029565141537539236
1320,-0.00029619472228064605
1321,-0.0002967205268379914
1322,-0.0002972287841730483
1323,-0.00029772006991098685
1324,-0.00029819404968069787
1325,-0.0002986510089218573
1326,-0.0002990909339038619
1327,-0.00029951381759585354
1328,-0.00029991996696640625
1329,-0.00030030969582573927
1330,-0.00030068270900284225
1331,-0.00030103933220912855
1332,-0.0003013802046651338
1333,-0.00030170473995809574
1334,-0.00030201358757286597
1335,-0.0003023070938678599
1336,-0.0003025849943421187
1337,-0.0003028479514075263
1338,-0.00030309570885392274
1339,-0.0003033289361690423
1340,-0.00030354799822417003
1341,-0.00030375264922588964
1342,-0.0003039435666388842
1343,-0.0003041208168164483
1344,-0.0003042850804918086
1345,-0.00030443612230225805
1346,-0.00030457462595313514
1347,-0.00030470066528148017
1348,-0.0003048149249540074
1349,-0.00030491717673601946
1350,-0.00030500810640894736
1351,-0.0003050877819237152
1352,-0.0003051565353641951
1353,-0.0003052137823589623
1354,-0.0003052628659114486
1355,-0.00030529927861915014
1356,-0.00030532576058430854
1357,-0.00030534203381520336
1358,-0.00030534782383318296
1359,-0.00030534585043026803
1360,-0.00030533582972085
1361,-0.0003053174808858695
1362,-0.0003052875522389618
1363,-0.00030525172286194487
1364,-0.00030520674169646296
1365,-0.00030515234047636075
1366,-0.0003050941550890059
1367,-0.0003050259984548163
1368,-0.0003049505497567795
1369,-0.0003048704668722577
1370,-0.00030477960697277356
1371,-0.0003046864797379498
1372,-0.00030458495351446996
1373,-0.00030447767190262126
1374,-0.0003043643544922542
1375,-0.00030424761871892153
1376,-0.00030412428064593647
1377,-0.00030399406629261677
1378,-0.00030385958083768943
1379,-0.00030372053571723376
1380,-0.0003035795092017938
1381,-0.00030343048005387885
1382,-0.00030327888883624693
1383,-0.0003031244354926505
1384,-0.0003029668214930297
1385,-0.0003028029143257639
1386,-0.0003026352650019374
1387,-0.0003024664022907689
1388,-0.00030229319698653784
1389,-0.0003021181684823883
1390,-0.00030193820069547735
1391,-0.00030175580330131366
1392,-0.00030157066857583096
1393,-0.00030137969862189536
1394,-0.0003011881734811463
1395,-0.0003009957709660834
1396,-0.0003007993942806759
1397,-0.00030059873733164015
1398,-0.0003003990245533948
1399,-0.0003001943993640704
1400,-0.00029999006688676504
1401,-0.00029978024240827556
1402,-0.0002995703750881154
1403,-0.0002993577025225435
1404,-0.00029914221667648634
1405,-0.00029892664182458494
1406,-0.0002987109546536547
1407,-0.0002984951310369391
1408,-0.00029827642405650295
1409,-0.0002980602556342227
1410,-0.0002978411587784893
1411,-0.00029762453907588644
1412,-0.0002974076502971021
1413,-0.00029719316855629513
1414,-0.00029697835366633557
1415,-0.00029676587495185386
1416,-0.00029655299781764226
1417,-0.000296342385515411
1418,-0.0002961313086316083
1419,-0.00029592242507605075
1420,-0.00029571569696279504
1421,-0.00029551108687903455
1422,-0.00029530855793091825
1423,-0.0002951053925135919
1424,-0.00029490691896222045
1425,-0.00029471041928747144
1426,-0.0002945158591410744
1427,-0.0002943258811313741
1428,-0.00029413777455248533
1429,-0.00029395150792567903
1430,-0.00029376705066502665
1431,-0.0002935870469451478
1432,-0.00029340879386864594
1433,-0.0002932349379049987
1434,-0.00029306277953997805
1435,-0.0002928949683855144
1436,-0.0002927288077405009
1437,-0.00029256695118498523
1438,-0.00029240938063325304
1439,-0.0002922534027323087
1440,-0.00029209900008131986
1441,-0.0002919488366327947
1442,-0.0002918029021987799
1443,-0.0002916611889027914
1444,-0.00029152100555493145
1445,-0.0002913850301228578
1446,-0.0002912532610957225
1447,-0.00029112300650383253
1448,-0.0002909969567022075
1449,-0.00029087511653909815
1450,-0.0002907547915122889
1451,-0.0002906360181702924
1452,-0.000290521691646329
1453,-0.0002904120493922129
1454,-0.00029030461671676003
1455,-0.0002901996267734523
1456,-0.0002900973157469375
1457,-0.00028999792296028454
1458,-0.0002899044245670024
1459,-0.0002898143426399979
1460,-0.00028972792718049025
1461,-0.0002896454318031271
1462,-0.0002895671138639004
1463,-0.0002894932345916608
1464,-0.00028942405922652054
1465,-0.0002893598571661535
1466,-0.0002892981235685656
1467,-0.0002892419019750423
1468,-0.00028918868261400233
1469,-0.00028914153020994493
1470,-0.00028910073590680883
1471,-0.0002890609688879669
1472,-0.00028902812708898423
1473,-0.0002890025161923904
1474,-0.0002889787731079998
1475,-0.0002889628561406118
1476,-0.0002889493788791646
1477,-0.00028894147970685776
1478,-0.00028893946488497366
1479,-0.00028894076468155235
1480,-0.00028894855860547473
1481,-0.0002889602683534255
1482,-0.000288979102921198
1483,-0.00028900247544459657
1484,-0.0002890277637330784
1485,-0.00028906113418731584
1486,-0.0002890970331932149
1487,-0.00028914168146478855
1488,-0.0002891894937165412
1489,-0.0002892407736173362
1490,-0.00028930032881334253
1491,-0.00028936401159526063
1492,-0.00028943274814375826
1493,-0.00028950656998746573
1494,-0.000289585815149446
1495,-0.00028967021602107306
1496,-0.00028975980902506634
1497,-0.00028985432331923703
1498,-0.000289954104971996
1499,-0.0002900588838129575
1500,-0.0002901686989796924
1501,-0.00029028359278327354
1502,-0.00029040298264390287
1503,-0.0002905275481357342
1504,-0.0002906570251128525
1505,-0.00029079114521288755
1506,-0.0002909302805790821
1507,-0.0002910744876369432
1508,-0.00029122349910579214
1509,-0.00029137737049858054
1510,-0.0002915361592808807
1511,-0.0002916999248913544
1512,-0.00029186773077403066
1513,-0.0002920402931315112
1514,-0.00029221699915204315
1515,-0.00029239756121873393
1516,-0.00029258236570534746
1517,-0.0002927711241439631
1518,-0.0002929635418465854
1519,-0.00029316000908633926
1520,-0.000293360229680887
1521,-0.0002935642503453485
1522,-0.00029377211876841587
1523,-0.00029398388354874507
1524,-0.00029419923828950074
1525,-0.00029441822691033445
1526,-0.0002946405338091896
1527,-0.00029486655965290244
1528,-0.0002950959852497267
1529,-0.0002953284828809173
1530,-0.0002955644535280997
1531,-0.0002958035648306434
1532,-0.0002960462217333143
1533,-0.0002962917110928908
1534,-0.0002965404344955707
1535,-0.0002967924217639725
1536,-0.0002970473192579803
1537,-0.0002973059177679592
1538,-0.00029756708910843297
1539,-0.0002978312341051838
1540,-0.0002980983694495938
1541,-0.0002983685101622812
1542,-0.00029864087496835143
1543,-0.00029891625956518427
1544,-0.00029919386842438655
1545,-0.0002994745027630661
1546,-0.0002997573521077518
1547,-0.00030004240278953175
1548,-0.00030033046357238433
1549,-0.0003006207002520981
1550,-0.00030091350831557294
1551,-0.0003012088342958638
1552,-0.0003015064765784689
1553,-0.0003018057641492136
1554,-0.0003021072930808602
1555,-0.0003024103787033589
1556,-0.00030271475124179006
1557,-0.00030302013242950056
1558,-0.00030332623540796274
1559,-0.0003036327646349354
1560,-0.00030393986107443347
1561,-0.00030424722000349475
1562,-0.00030455407700256807
1563,-0.00030486100859270036
1564,-0.000305166778895348
1565,-0.00030547195789127084
1566,-0.00030577574277827437
1567,-0.00030607870554300227
1568,-0.0003063800285057394
1569,-0.00030667934451718287
1570,-0.000306977224662393
1571,-0.0003072723487109617
1572,-0.0003075657609322107
1573,-0.0003078566030954775
1574,-0.00030814448202135214
1575,-0.00030842948380319253
1576,-0.00030871169754977356
1577,-0.0003089902290502736
1578,-0.0003092651569006415
1579,-0.0003095360642435902
1580,-0.0003098035295362845
1581,-0.00031006663294897514
1582,-0.0003103254501974938
1583,-0.00031058006064127805
1584,-0.00031083054731991736
1585,-0.0003110769969798505
1586,-0.000311318464730407
1587,-0.00031155554931743424
1588,-0.00031178834099908673
1589,-0.0003120164084075755
1590,-0.0003122398418645809
1591,-0.0003124587356928442
1592,-0.00031267265509719145
1593,-0.00031288223047912255
1594,-0.00031308703007358775
1595,-0.00031328715675725343
1596,-0.00031348326025273015
1597,-0.0003136743680681042
1598,-0.00031386113537263825
1599,-0.00031404423052769836
1600,-0.0003142221263304176
1601,-0.0003143965301206028
1602,-0.00031456667936457215
1603,-0.00031473229173439914
1604,-0.00031489308299798127
1605,-0.0003150487671480578
1606,-0.0003151996214483254
1607,-0.000315344795838731
1608,-0.0003154845685628947
1609,-0.0003156186535339353
1610,-0.000315746763353682
1611,-0.0003158686094689759
1612,-0.0003159839023357184
1613,-0.0003160929296054704
1614,-0.000316195405341513
1615,-0.0003162910428632929
1616,-0.0003163795549326574
1617,-0.0003164612384310768
1618,-0.00031653581007409185
1619,-0.0003166035737378226
1620,-0.0003166642500091438
1621,-0.0003167175593336403
1622,-0.00031676381367626484
1623,-0.00031680273757495216
1624,-0.0003168346496515535
1625,-0.0003168592785131041
1626,-0.000316876353136465
1627,-0.00031688679733278557
1628,-0.00031688974931121577
1629,-0.00031688554207672095
1630,-0.0003168745131540145
1631,-0.0003168564035962625
1632,-0.0003168315568373126
1633,-0.0003168003203316616
1634,-0.00031676183952388437
1635,-0.00031671706890823686
1636,-0.000316666365032622
1637,-0.0003166088785357202
1638,-0.00031654557453705313
1639,-0.0003164762122349852
1640,-0.0003164011580428433
1641,-0.00031632078126693345
1642,-0.00031623484735519933
1643,-0.00031614372995588763
1644,-0.00031604719821333704
1645,-0.0003159462371063722
1646,-0.0003158406198595077
1647,-0.00031573072848709293
1648,-0.0003156169468092454
1649,-0.00031549905287967927
1650,-0.00031537804091514844
1651,-0.00031525365988703183
1652,-0.0003151255327055098
1653,-0.0003149950728537517
1654,-0.00031486065921557024
1655,-0.0003147237066593224
1656,-0.00031458441625761054
1657,-0.0003144417772383023
1658,-0.0003142965989140634
1659,-0.0003141484788121258
1660,-0.000313998226337567
1661,-0.00031384544011341526
1662,-0.00031369092903206573
1663,-0.000313533688525925
1664,-0.0003133745277600345
1665,-0.0003132136509025798
1666,-0.0003130512617578813
1667,-0.0003128869616942818
1668,-0.000312720955066549
1669,-0.0003125540465113053
1670,-0.00031238583709632177
1671,-0.0003122165290532669
1672,-0.00031204632371657336
1673,-0.00031187542143066617
1674,-0.00031170342360446843
1675,-0.0003115311274747754
1676,-0.00031135813337255976
1677,-0.0003111846388608879
1678,-0.0003110102449527197
1679,-0.000310836337624849
1680,-0.0003106625143787717
1681,-0.0003104877807794276
1682,-0.00031031410877505744
1683,-0.00031014050153245156
1684,-0.00030996714835171434
1685,-0.0003097942369229493
1686,-0.0003096219533082918
1687,-0.0003094504819310089
1688,-0.0003092794173361652
1689,-0.0003091089427894666
1690,-0.00030893982675197346
1691,-0.00030877166100903484
1692,-0.00030860403855728055
1693,-0.0003084383078212028
1694,-0.0003082728899020945
1695,-0.00030810971286875913
1696,-0.0003079471989847465
1697,-0.0003077861053201155
1698,-0.0003076271849152021
1699,-0.00030746944471397294
1700,-0.00030731305579145585
1701,-0.0003071582147120816
1702,-0.0003070052235764658
1703,-0.0003068538315452702
1704,-0.00030670436651707123
1705,-0.0003065565780341922
1706,-0.00030641136981355703
1707,-0.0003062684903014383
1708,-0.0003061282646348401
1709,-0.00030598986722468903
1710,-0.000305854773508185
1711,-0.00030572215846323616
1712,-0.0003055929208138757
1713,-0.00030546681090632956
1714,-0.00030534358053963635
1715,-0.0003052235551351676
1716,-0.00030510648809932737
1717,-0.0003049932771874925
1718,-0.00030488367652822807
1719,-0.00030477687100215407
1720,-0.00030467433017972997
1721,-0.00030457467046901527
1722,-0.000304478791807719
1723,-0.0003043870238072482
1724,-0.0003042979880987402
1725,-0.0003042131560513655
1726,-0.000304132290680133
1727,-0.0003040545874086886
1728,-0.00030398095033580926
1729,-0.0003039111462766606
1730,-0.0003038449433679019
1731,-0.00030378267974937
1732,-0.0003037241258636837
1733,-0.00030366962211231485
1734,-0.00030361894126758505
1735,-0.00030357242612267155
1736,-0.00030352871368344715
1737,-0.0003034887176358304
1738,-0.0003034522148001884
1739,-0.00030341898274659977
1740,-0.00030338879966908977
1741,-0.0003033614442638718
1742,-0.0003033372658786338
1743,-0.00030331604473460267
1744,-0.0003032981322455513
1745,-0.00030328216765023044
1746,-0.0003032696455209891
1747,-0.00030325977692308555
1748,-0.00030325177129831454
1749,-0.0003032471278829262
1750,-0.0003032439107105813
1751,-0.0003032431018747432
1752,-0.0003032441821594303
1753,-0.0003032472604152787
1754,-0.0003032530219086805
1755,-0.00030326157883361324
1756,-0.00030327246729258586
1757,-0.0003032863770098088
1758,-0.0003033034230007185
1759,-0.0003033237213346756
1760,-0.0003033468091642873
1761,-0.0003033733831648113
1762,-0.0003034035627561958
1763,-0.0003034368860213166
1764,-0.00030347405569715986
1765,-0.0003035140260978533
1766,-0.0003035575014602191
1767,-0.00030360460473344937
1768,-0.00030365487269256637
1769,-0.0003037084278381499
1770,-0.0003037653939875626
1771,-0.0003038258963465117
1772,-0.0003038900615809571
1773,-0.0003039574245587457
1774,-0.00030402870590975233
1775,-0.000304102845261946
1776,-0.0003041811622369412
1777,-0.0003042625944816918
1778,-0.0003043472703286064
1779,-0.0003044359210832997
1780,-0.0003045274769667568
1781,-0.00030462267122016197
1782,-0.00030472103300738354
1783,-0.0003048226945391267
1784,-0.00030492718067083433
1785,-0.00030503523290047315
1786,-0.0003051457639023173
1787,-0.0003052589027682471
1788,-0.00030537539595307397
1789,-0.0003054941457924585
1790,-0.00030561528081506236
1791,-0.0003057395522716529
1792,-0.0003058658510572065
1793,-0.0003059943046174569
1794,-0.0003061256687609528
1795,-0.0003062588217588929
1796,-0.00030639452034338555
1797,-0.0003065316316614626
1798,-0.00030667091300277797
1799,-0.00030681121961145314
1800,-0.00030695330894945234
1801,-0.0003070960661739483
1802,-0.0003072398188026267
1803,-0.0003073849405645437
1804,-0.00030753116093804517
1805,-0.0003076782042965686
1806,-0.00030782644256431747
1807,-0.00030797625160418986
1808,-0.00030812735373431506
1809,-0.0003082801257796184
1810,-0.0003084342861868859
1811,-0.00030859021265236243
1812,-0.0003087476195415611
1813,-0.00030890688534783857
1814,-0.00030906772016273104
1815,-0.00030922982797553785
1816,-0.0003093935843901027
1817,-0.0003095586886951725
1818,-0.00030972551702617215
1819,-0.00030989376385437764
1820,-0.00031006380587408964
1821,-0.0003102353326635047
1822,-0.00031040802711224596
1823,-0.00031058295986744746
1824,-0.00031075981738926985
1825,-0.0003109375762994019
1826,-0.0003111173127510653
1827,-0.00031129870152812146
1828,-0.00031148141052384176
1829,-0.000311665100643048
1830,-0.00031185086205114696
1831,-0.0003120369174691799
1832,-0.00031222435528512944
1833,-0.00031241282672258235
1834,-0.00031260270668685073
1835,-0.0003127936419077935
1836,-0.00031298527215538433
1837,-0.00031317871093379323
1838,-0.00031337285997498176
1839,-0.00031356884186054814
1840,-0.0003137655480271725
1841,-0.00031396335705314405
1842,-0.0003141626541413727
1843,-0.00031436231061925503
1844,-0.00031456346886310363
1845,-0.0003147657575616194
1846,-0.00031496879889868483
1847,-0.00031517220854213426
1848,-0.0003153779284422355
1849,-0.00031558403054825413
1850,-0.0003157916909326149
1851,-0.00031600049537630376
1852,-0.0003162098790172662
1853,-0.00031642082248898955
1854,-0.0003166319287220684
1855,-0.0003168433817257772
1856,-0.00031705456414522125
1857,-0.0003172664685295386
1858,-0.00031747766657198216
1859,-0.00031768915694591076
1860,-0.0003178986749161025
1861,-0.00031810886309118337
1862,-0.0003183174445898329
1863,-0.00031852459859772227
1864,-0.0003187305091441974
1865,-0.00031893536507447896
1866,-0.0003191393600115244
1867,-0.00031934099948442533
1868,-0.0003195404644753834
1869,-0.00031973879429799713
1870,-0.0003199344752326994
1871,-0.0003201276908147759
1872,-0.00032031949359618894
1873,-0.0003205083499403718
1874,-0.0003206953170641984
1875,-0.00032087884399696485
1876,-0.00032105999220299934
1877,-0.0003212380758134796
1878,-0.00032141328451858224
1879,-0.00032158581146627784
1880,-0.0003217558530885952
1881,-0.0003219218151712467
1882,-0.0003220847795866181
1883,-0.00032224494122704835
1884,-0.000322402497654959
1885,-0.0003225567382206416
1886,-0.00032270694097760136
1887,-0.0003228551251486285
1888,-0.00032299965571468093
1889,-0.0003231416452431306
1890,-0.0003232803665224302
1891,-0.0003234160115421351
1892,-0.00032354783996160037
1893,-0.0003236769742933715
1894,-0.00032380361091319265
1895,-0.0003239270039394297
1896,-0.00032404734261773377
1897,-0.0003241648172941498
1898,-0.00032427961931195574
1899,-0.00032439194091160166
1900,-0.0003245010166077049
1901,-0.00032460890308989523
1902,-0.0003247136175385105
1903,-0.0003248160020914117
1904,-0.00032491496779201465
1905,-0.00032501135761623886
1906,-0.00032510407232903127
1907,-0.00032519395593858555
1908,-0.0003252808802679114
1909,-0.0003253627483849068
1910,-0.0003254413846159885
1911,-0.00032551665523277736
1912,-0.0003255874340890886
1913,-0.00032565457036061863
1914,-0.000325717926069453
1915,-0.0003257763643453997
1916,-0.0003258307385072639
1917,-0.0003258809079904086
1918,-0.00032592673171647835
1919,-0.0003259670619226095
1920,-0.000326003767863431
1921,-0.00032603570386150973
1922,-0.00032606272887468414
1923,-0.0003260857164829977
1924,-0.000326102500553261
1925,-0.00032611598972154054
1926,-0.0003261250371143884
1927,-0.00032612849007164756
1928,-0.0003261282582300261
1929,-0.0003261231931440303
1930,-0.00032611316720663005
1931,-0.0003260990813180995
1932,-0.0003260818435953506
1933,-0.0003260592808508795
1934,-0.00032603333403152405
1935,-0.0003260028604424465
1936,-0.000325968780460054
1937,-0.00032593098697237356
1938,-0.00032588937485491436
1939,-0.00032584487693170194
1940,-0.0003257973949980126
1941,-0.00032574683275528115
1942,-0.0003256930958656987
1943,-0.00032563609199812095
1944,-0.00032557781062084727
1945,-0.00032551712690157344
1946,-0.0003254539562221733
1947,-0.00032538925748601004
1948,-0.0003253229512364662
1949,-0.00032525600227520797
1950,-0.0003251883355047184
1951,-0.0003251187842048142
1952,-0.00032504911608289536
1953,-0.00032497896447860556
1954,-0.00032490796309862454
1955,-0.00032483574607222303
1956,-0.0003247629931203091
1957,-0.000324689339952372
1958,-0.0003246144226298003
1959,-0.0003245389232232028
1960,-0.0003244624789170901
1961,-0.00032438472717285366
1962,-0.00032430739740415686
1963,-0.0003242280361248497
1964,-0.0003241483732808877
1965,-0.00032406909309343776
1966,-0.00032398774252485185
1967,-0.0003239060517122848
1968,-0.00032382470468592995
1969,-0.00032374124898665676
1970,-0.00032365845932000537
1971,-0.00032357492852770685
1972,-0.00032349029502286487
1973,-0.0003234062864462759
1974,-0.0003233214957745036
1975,-0.0003232355610953275
1976,-0.0003231502081899582
1977,-0.0003230650738015846
