m1,m2,p95_20_300,p95_20_300_recalc,phi_ref_fpeak,phi_mcgt_fpeak
28.882315213685022,17.61633319657045,0.7364017525566612,0.7397097734972248,-0.35066813445106826,-0.4184580915412166
6.883735658077794,11.970242191791105,0.6166745465677504,0.6249538291532573,-0.6426058757842878,-0.592974925217796
12.7125955470414,14.578214548717888,0.7081139868714154,0.6975096538103528,0.14993912726447878,0.12892194278238067
11.45301337445344,7.926251505965999,0.8401030674480309,0.8568042224400697,0.2966170001664592,0.07942447110674644
11.156706537976062,27.808608059344884,0.8719903614571657,0.8695352169948974,-1.6134403358704197,-2.0032210707414486
33.42330773295208,13.402043663130483,0.7772434731213294,0.7565422503546434,1.64595832780544,1.9346133935645966
37.31707493094697,18.984661238906817,0.7866335363908757,0.8172224192357255,-0.11314944298261853,0.21686515048218702
14.680103922898718,15.30071526880997,0.7782801510886842,0.784550867173821,0.9125440203891797,1.036554229874933
33.69140965575507,14.069607137185828,0.4280358382016126,0.45048506309519004,2.015308598191665,1.997110446786282
36.14624425889151,37.23784012443727,0.8779170158015972,0.8735323730322765,1.7229610964153146,1.6041655012435143
22.953965933033615,39.211022239258604,0.8208354005487833,0.8034415416352568,-1.0072633327602492,-1.2845422954779073
13.573761037407877,31.58123670230865,0.8646723920449589,0.8739817370623141,-0.9684356611455502,-1.1748817023638742
33.8484558634094,37.10325381490003,0.9444779153269245,0.9543123070813825,-1.6032199161067235,-1.5478568974026674
12.481703718128342,12.865871064222302,0.902474090822403,0.9126868830429047,1.2090958661991813,1.232354758260037
30.951346828214838,5.313312708653916,0.9618408762074548,0.9756928806578611,-1.6096947457921587,-1.6759601732946654
27.04790716063883,16.642923719525637,0.8023810567664077,0.7883226475401808,0.5034404153881344,0.3075776418406
37.45925404838085,11.481232426217243,0.7210330834854979,0.759774141561092,-0.7280113871989662,-1.002442310922878
13.116786601224659,10.479818991069553,0.8870156835016542,0.9009791247479051,0.03587920265126332,0.06454906392846826
32.9693795017029,39.53271653740124,0.5692729074877916,0.5870212641808745,-0.7465764371411687,-1.0257048921524108
23.135776289844998,11.407034114063343,0.9806289880476904,0.9431143444945688,-0.6861443614229135,-0.39368313501904595
13.104446868597362,17.617674455381454,0.7499806523082493,0.7183645516966368,0.9374424723472314,1.0738845614461034
10.806639763426059,6.21620076081774,0.8581604385717588,0.8375424930040196,0.29845805641008205,0.8121920983680795
22.422613897422785,29.509346403921075,0.6978373366270079,0.66463817537629,-0.1662091539910442,-0.0579977754613239
25.3953624215362,22.072870420741207,0.803545022593887,0.7976494357416681,0.7104733244651795,0.8718937197346257
11.45182955999679,9.415023868594108,0.9230725914972524,0.931274855290541,-1.2329150284684398,-1.1663598648467581
5.521322086608128,14.40949987251814,0.6501876471575821,0.6557291786480112,0.3768740783390365,0.4355480441928856
21.48966301116613,6.920024428447755,0.6013825606209017,0.615909412149192,-0.8677851291912555,-0.698969435433197
30.48851648641416,39.184765474566845,0.7729579262817701,0.8237901223414363,0.029662777210461844,-0.005142518975374433
37.15101721207402,15.718345108558179,0.652932548483373,0.6283471741315131,0.22089710163056875,0.6937367888385109
26.89369020074124,7.202008792075109,1.0101412524959188,0.9930686529503505,0.9418825841940537,1.077831502269957
37.09929003916608,35.49907743264599,0.7624221916016051,0.7842300515942149,-0.7842345762225778,-0.7149903331190401
35.26415878828212,24.135427297194287,0.7832351800069751,0.7714311899033024,-0.1508990089222486,-0.7173897350605261
12.635000563749578,24.960725188283277,0.7900320114513677,0.7629987897016818,-1.6394837266481268,-1.9928111396754444
35.314460075838504,18.42240559384599,0.6617549420809619,0.6443755969104671,-0.00993181074476901,-0.027900180853079437
30.57631777299388,28.106097983874214,0.6578474659123893,0.6625804253191538,1.1519156454763682,1.16655042881494
14.725285160462473,15.623727472692881,1.1159624887691113,1.1175016738799002,2.1490007393103703,2.0240379419001684
32.89652436142126,25.72773966320585,1.0704243043356598,1.070719878396787,0.06805809621412662,0.2881792859113794
35.28275994953078,13.691142612380771,0.7320209645563756,0.7388986380938871,-1.2827205158517032,-1.3562684112134817
15.480326347311005,19.877818528867927,0.7997241952384179,0.8083178324060716,1.0017089861228525,0.9949156379151836
23.446472941060392,13.362430762459054,0.8903935551656355,0.8660261981822658,-0.16052725542089563,-0.4507667001293898
7.502038231818892,37.25132336558331,0.7301447439462816,0.7172899643678625,0.40991397690518117,0.16635453852024895
25.41334435528703,22.04479798556548,0.6435286518821909,0.6580780710892148,0.7203597415260834,0.6397052485848365
13.326723987036615,25.951027962794676,0.8038054606351487,0.8116728931351167,0.6318729716889595,0.344220631746627
31.773727613627695,26.103821034354652,0.8676590592501895,0.8416659614432576,-1.4839463453916337,-1.1000664417871664
11.07710726613909,35.85303562585737,0.9880460443007447,0.9853992184130257,0.34645753554228786,0.0869805039461915
15.945978968776842,22.569702419547497,1.0262266076969322,1.0303335022824203,-1.1460111385068115,-1.2559138228119708
5.506606687652344,38.4452940441903,0.8413165654130551,0.8150532948121461,0.8100061341927276,0.9250530967812622
6.139317256230628,33.10673861174948,0.8983356928541666,0.8399563547583753,1.6888613122528078,1.654534759752183
22.384564462836916,36.131881695898244,0.8140460398520745,0.7945927156543308,0.5156645637943953,0.6486411751300434
21.390938704930164,25.51906639908238,1.0257153411663804,1.0464818984588584,-2.2781945346706083,-2.321456805871429
9.46916130123672,15.45068278926672,0.6493456330752236,0.6216989342222943,0.8594479682477152,0.8244238716576588
14.014687671833334,10.974538419511077,0.9795501877177044,0.9836759528079613,-0.385180755460067,-0.6709362569477957
5.111338825265906,28.676295910382432,0.6170725318366834,0.5922907654780297,1.0794522457232016,1.2989705664473359
18.33737117355367,6.640309317616344,0.8553115551147281,0.8449628509172185,2.042717282784369,2.298025449993945
25.15555794129383,25.362004769563036,0.9435221512622493,0.9851358238473599,1.2492663448869,1.2106196679911054
